headline,label
"As Revanth, KTR, BJP brace for acid test, what is at stake in Telangana civic elections",0
"Big win and victory jig later, youngest Dalit MP: ‘Like moving a mountain’",0
Why a popular fitness initiative is at centre of latest Kerala political row,0
From poll loss to purge: Bihar rout deepens Congress faultlines as rebels allege vendetta,0
Delhi HC slams Centre for failing to hold Cantonment Boards’ elections,0
"No confusion over CM face, decision at ‘right time’, says Tejashwi; embarks on Bihar Adhikar Yatra",0
"Punjab, Haryana reel under intense cold; Hisar coldest 2.5 degrees Celsius",0
Decode Politics: 15 votes were declared invalid in Vice-President election. Why were they rejected?,0
Opposition V-P pick B Sudershan Reddy interview: ‘I am a liberal Constitutional democrat … will run a dignified campaign’,0
India-EU FTA to create new employment opportunities for youth: President Murmu,0
"Venezuela's acting President Rodriguez dials PM Modi, agrees to take bilateral ties to new heights",0
ED facilitates restitution of assets in illegal remittance case,0
"Always an also-ran, is BJP leader and UP Deputy CM Keshav Prasad Maurya done waiting?",0
India marks first-ever milestone by clearing more child sexual abuse cases than filed,0
"Only 11,272 foreign nationals have Aadhaar: TMC MP quotes UIDAI reply",0
SIR 2.0: How to check if your enumeration form is uploaded on the ECI portal?,0
"In Chhattisgarh, Ajit Jogi family’s ‘homecoming’ on the cards as party seeks merger with Cong",0
"Constitution is protective shield for citizen rights, says Rahul Gandhi on 77th Republic Day",0
"Deal with U.S. ‘very near’, teams are engaging virtually on pending issues: Commerce Secretary",0
"Sikkim disaster management authority, Lieutenant Col. Seeta Ashok Shelke to get Subhash Chandra Bose Aapda Prabandhan Puraskar 2026",0
CJI releases Collegium data on High Court judge appointments,0
"Finally Dy CM, how Eknath Shinde was won over: The days leading up to the last hours",0
"Newsmaker | MLA assaulted outside J&K Assembly is AAP rising star, surprise winner of 2024",0
Centre pre-publishes draft Rules for four Labour Codes,0
Why Congress’s Jairam Ramesh invoked Belchi moment amidst Bihar polls,0
"Caught in Maharashtra, Telangana border row, 14 villages grapple with ‘privilege’ of voting twice",0
"Two weeks before Lok Sabha phase 3 voting, surrogates flooded Meta with communal political ads",0
"As he meets PM Modi, Chandrababu Naidu to seek packages under 2014 AP Act, not special status",0
Centre announces National Gopal Ratna awards,0
Decode Politics: What is the Deputy Speaker’s role and how often has it been an Opposition MP?,0
How the Mahad satyagraha(s) shaped constitutional discourse,0
"Chautalas and Badals: Saga of ties over five decades, from political to personal",0
"How PM Modi has reframed ‘400 paar’: Rallying point to ‘shield’ for OBCs, SCs and STs",0
"Out of sight, not out of picture: BJD leaders see the hand of V K Pandian in Naveen’s recent moves",0
"Newsmaker | Former Madhya Pradesh HC judge Rohit Arya joins BJP, had denied bail to comedian Munawar Faruqui",0
"‘MVA failure to oppose Urban Naxal Bill in Assembly sent wrong message, it must hit streets now’: CPI(M)’s Dhawale ",0
"Bihar SIR draft roll out today: As next phase begins, EC may deploy its officers to help voters get documents",0
"Inter-departmental panel formed to combat 'digital arrests' on real-time basis, met with online intermediaries: Government to Supreme Court",0
Is Congress Karnataka govt using public money to pay salaries to party workers? BJP puts Siddaramaiah in dock,0
INLD patriarch O P Chautala’s long journey: Five-time CM to 10-year jail and party’s fall,0
"Decode Politics: As searches of Rahul Gandhi and Abhishek Banerjee’s choppers stir up a storm, what do EC rules say?",0
"Canadian PM Mark Carney likely to visit India in early March, India’s envoy to Canada says",0
"In the biggest contest of its political life, how AAP framed the fight for Delhi",0
"In Haryana, Kejriwal ‘absence’ a refrain in his home town as AAP looks to end poll drought",0
India moving gradually to integration of modern and traditional medicine systems: AYUSH Secretary,0
I&B Ministry’s Live Events Development Cell to support expansion of ‘concert economy’,0
"Exclusive | SIR stirrings in disturbed Manipur, BJP joins parties in asking for Aadhaar",0
"Amid Maharashtra guardianship row, the case of Sindhudurg: All in the Narayan Rane family",0
"Supreme Court issues fresh notices to Anil Ambani, Reliance ADA Group on PIL alleging banking, corporate fraud",0
"The jathedar who outplayed Badals, Giani Harpreet Singh to lead new Shiromani Akali Dal faction",0
"Trade deal with U.S. ‘best possible’ amid shifting global order, Foreign Secretary tells House panel",0
"Delhi riots case hearing Highlights: Speeches alone cannot constitute conspiracy under UAPA, Sharjeel Imam tells SC",0
"Seemanchal: Over the noise of ghuspaithiya and SIR, stronger voices claim stakes in the big picture",0
"Today in Politics: On 78th Independence Day, PM Modi to deliver speech from Red Fort",0
"Parliament debate on Vande Mataram, electoral reforms next week: How govt, Opposition reached agreement to end logjam",0
Jagdeep Dhankhar’s turbulent innings: Shifting loyalties to Raj Bhavan rows to stormy Rajya Sabha stint,0
"‘Once AAP wins again, LG obstructionism will see a big fall’: Atishi",0
Why Maharashtra local body polls fertile ground for BJP to advance Assembly gains,0
"As BJP skips half the Valley seats in 1st phase, drags feet over next two rounds, party leaders fear ‘use and throw’",0
"As Mahayuti looks to get its act together, Maharashtra MLC polls next big test, troubles mount for Ajit Pawar",0
Matter is sub judice: govt on verification of election affidavits,0
"A short history of Delhi polls: BJP has ruled Capital only once, kept out first by Congress, then AAP",0
41 Maoists surrender in Chhattisgarh’s Bijapur: police,0
Mosque-temple rows and elections: A look at 11 disputed sites,0
"Decode Politics: In post-Art 370 polls, NC raises autonomy for J&K. Why, how, what now?",0
"Victim safety, sanctity of trial paramount to consider bail in POCSO cases: Supreme Court",0
"In UP bypolls, why Mayawati has pitched BSP faces in all nine seats",0
"BJD leader’s death prompted an Odisha bypoll. His son now joins BJP, setting up a litmus test for both parties",0
Rahul Gandhi's presser puts spotlight on Brazilian woman; Internet abuzz with her reaction,0
"Farmer leader Pandher: ‘Haryana Police stands exposed after using force … Earlier, they said we could proceed on foot’",0
"In first visit to Manipur since conflict, Mohan Bhagwat to focus on Sangh’s ‘Panch Parivartan’",0
"J-K elections: Terror victim seeks ‘justice’ in Rajouri, but no echoes of it in poll campaign",0
The importance of Manish Sisodia: Why bail for him is music to AAP’s ears,0
"IT Act, conspiracy charges in case over ex-Army chief book",0
"New student outfit in Bengal set to lead ‘March to Nabanna’ today, police deem it ‘illegal’: What is Chhatra Samaj?",0
"Naidu’s roll of the laddoo, Nitish’s temple play: In BJP shadow, allies make their move",0
Fadnavis slams Congress for questioning renaming of MGNREGA; says Modi Govt brought positive change,0
"In father Kamal Nath’s big shadow, amid Congress exodus, heli-hopping Nakul tries to cover slippery ground",0
"The sideshow in Surat walkover to BJP: A ‘missing’ Congress candidate, dummy",0
"Warning for divided AAP, BJP plays the long game: Delhi mayoral polls set the stage for Assembly battle",0
"Relief in Delhi, boost in Punjab: Excise case verdict discharging Kejriwal, Sisodia gives AAP a lift",0
"Savarkar, Macaulay, Vande Mataram: Why BJP’s cultural agenda is back in focus",0
"‘It’s death of a movement’: Former Mayawati aides ‘pained’ at BSP decline, but ‘not surprised’",0
Should the age of consent be lowered?,0
Flags of our fathers: How a property dispute between Bharatpur ‘royals’ hit a new flashpoint,0
"AI summit: More halls opened, crowd flow improves",0
Can Arvind Kejriwal in defeat be the Arvind Kejriwal on the up and up? Now comes the test,0
India seeks bigger slice of China's expanding tea market at buyer-seller meet,0
"DMK receives 14,318 suggestions for manifesto on day one",0
"Rural unemployment down, urban joblessness up, finds government survey",0
"‘Supposed’ trade deal with U.S. seems to have become an ordeal for India, says Congress",0
"‘Whistleblower’ to ‘suspect’, ex-Chhattisgarh CPI stalwart under anti-graft agency’s scanner: Who is Manish Kunjam",0
"India cricketer Rinku Singh to marry SP MP Priya Saroj, both families have agreed",0
"Rocky Maharashtra polls ahead, BJP in two minds over Devendra Fadnavis",0
Supreme Court rejects Centre’s plea against reduction of IPS deputation in CAPFs,0
The lament of K Kavitha: Why this BRS sibling saga is playing out in public,0
"Today in Politics: PM Modi to pray at Ram Temple, hold Ayodhya roadshow",0
"BLO’s body found in Bengal, work-related pressure alleged; SIR anxiety claimed over 50 lives: TMC",0
"In BJP’s Assam clean sweep, a surprise loss will pinch Congress the most",0
"In Andhra Pradesh, three stranded boats are at the centre a political tug-of-war",0
"CPI takes another swipe at ally CPM in Kerala, warns its student wing becoming a ‘liability’",0
T.N. government allocates ₹51.92 crore for proposed bronze museum at Egmore,0
"In Jammu, a Congress candidate ensures vigil 24×7 to ‘secure’ mandate",0
"In Bengal, why BJP is on the back foot over Mamata’s big push for Digha Jagannath temple",0
"Sarbananda Sonowal targets Congress for alleged corruption, scams",0
Decode Politics: SC rejects plea to include Savarkar name in Emblems Act. What is this Act,0
"Kharge, Rahul to meet Congress leaders from five States, J&K on February 20 to plan strategy against India-U.S. trade deal",0
Rajnath Singh warns against ‘misleading claims’ on defence imports,0
Today in Politics: NDA’s Birla vs INDIA bloc’s Suresh in rare battle for Speaker post; CBI set to seek Kejriwal custody,0
"Speeches alone cannot attract UAPA charges, say Delhi riots accused",0
TMC women MLAs admit: ‘Something has gone wrong… police should have done duty’,0
"In Chhattisgarh, why BJP govt has resorted to a twin-track approach to tackle Maoism",0
"‘If Priyanka Gandhi were PM, she would have answered (Bangladesh) … My remark had nothing to do with Rahul’: Congress MP Imran Masood",0
"BJP gets a lift in battleground Telangana, wins 2 key MLC polls in strongholds",0
"Tharoor lauds Modi’s speech, calls it cultural call to action",0
"Politics increasingly trumps economics in present era, says  Jaishankar",0
‘Fish-eating Bengalis’ vs BJP: How Bengal food politics is turning into a major hurdle for the party,0
"In Rajya Sabha, C P Radhakrishnan felicitation sees govt, Oppn slugfest in Dhankhar shadow",0
"Who is Dhananjay Munde, the Maharashtra minister sacked over sarpanch murder row?",0
"Supreme Court seeks Centre, T.N. responses to depositors’ plea that CBI must probe multi-State Ponzi scheme",0
"With chants of ‘comrade ko lal salaam’, a final farewell to Sitaram Yechury",0
"Ticket rancour stokes Rajput anger in west UP, BJP tries to douse fires",0
Today in Politics: LS poll campaigning for Phase 6 to end; Modi to start Punjab push amid farm unrest,0
"For NDA, no common minimum programme or convener on the table as yet",0
Rahul Gandhi’s reference to General Naravane’s unpublished memoir triggers Lok Sabha uproar: What is the Rule 349 row?,0
"Thackeray cousins repackage politics of old, but can chemistry trump arithmetic?",0
Supreme Court to hear plea to stop cash donations to political parties,0
"How a flood relief row has added to rising tensions between Punjab govt, Centre",0
Waqf panel member Nishikant Dubey: ‘We’ve settled concerns that this Bill will steal Waqf properties’,0
India issued 200 medical visas since launch of new Afghan visa in April: Health Ministry,0
Hardeep Singh Puri interview: ‘Delhi is going down under Kejriwal … AAP started amid an anti-corruption drive but now is the most corrupt’,0
"The highflier father and the frequent flyer son: Meet Tanaji and Rushiraj Sawant, the cast of Pune midair drama",0
"As Odisha joins Ayushman Bharat, the stage is set for the next round in BJP-BJD battle",0
BJD Rajya Sabha member Debasish Samantray quits party post,0
"30 yrs after Mehbooba did so, daughter picks up baton, takes the lead in her toughest battle",0
"Today in Politics: Third deportation flight arrives in Amritsar amid political row; voting for Gujarat local polls, one-tenth of seats uncontested",0
"Born out of Jharkhand movement, BJP ally AJSU looks to make a splash in polls",0
"Today in Politics: Maharashtra BJP leaders to meet Amit Shah, what’s next for Devendra Fadnavis?",0
Logjam over Rahul Gandhi’s speech leads to Lok Sabha face-off; eight MPs suspended,0
UPSC given a week’s time to file affidavit on software for visually impaired candidates,0
"Gender divide in Delhi polls: Men fuel BJP surge, AAP retains edge among women",0
Supreme Court grants bail to filmmaker Vikram Bhatt in cheating case,0
Rahul Gandhi’s ‘Vote Adhikar Yatra’ to  now end with a Patna march as Congress tries to line up allies,0
"Decode Politics: Why NC, Apni Party are promising return to Jammu and Kashmir Durbar Move",0
AAP’s MP raided by ED now made a smooth switch from business to Punjab politics,0
"Today in Politics: Priyanka Gandhi set to drive Congress push in Rae Bareli, Amethi till the end",0
"50 years after he left, Muivah returns to a hero’s welcome, stirs Naga hopes",0
"Newsmaker | Go-to lawyer Ujjwal Nikam is back at centre of key cases in Maharashtra, poll loss behind him",0
"Unpublished memoir, stalled Parliament: General M M Naravane, the soldier at the centre of a political face-off",0
Opposition targets Mohan Bhagwat over ‘at least 3 children’ advice: ‘Stop instrumentalising women’s bodies’,0
EC announces 5 Assembly bypolls in 4 states: What is at stake for key players,0
Today in Politics: Will INDIA bloc move no-confidence motion against Jagdeep Dhankhar in Rajya Sabha?,0
"Final electoral roll | Bihar SIR: Voter list shrinks 6% to 7.42 Cr, citizenship no factor in 99% deletions",0
"Amid a spate of Bihar killings, Chirag Paswan joins Opposition fireworks against Nitish govt",0
Haryana folk singers vs the CM Saini’s OSD: Lyrics hit a rough pitch,0
"Supreme Court to pronounce verdict in bail pleas of Umar Khalid, others in Delhi riots case on January 5",0
PM Modi embarks on three-nation visit beginning with Jordan,0
Brinda Karat writes to President seeking intervention in  Dadri lynching case,0
"Kicking off INDIA campaign, Rahul focuses on pet issues, Tejashwi on state promises",0
"‘If AAP loses Ludhiana West, they will be wiped off national scene… They won’t find their footing again’: Punjab BJP’s Sunil Jakhar",0
"If Aadhaar can be forged, same goes for passport: SC to plea to reconsider Aadhaar as 12th document",0
"‘Sunderkand’ recital at Bhopal police station sparks row: Digvijaya Singh leads Congress protest, BJP lands ‘anti-Hindu’ jab",0
"India and EU to give each other Most Favoured Nation status for 5 years, draft trade deal shows",0
Today in Politics: Govt calls all-party meeting ahead of Monsoon Session of Parliament,0
Union Cabinet holds first meeting at Seva Teerth,0
Supreme Court flags feeding of stray dogs within government office premises,0
"Sanjay Raut interview: ‘If violence in Nagpur was pre-planned, why did Devendra Fadnavis as Home Minister not know?’",0
"Knives out against Kalyan Banerjee, will Mamata’s ‘shield’ work again?",0
Samyukt Kisan Morcha set to campaign against India-EU trade deal,0
"Modi govt 3.0: BJP’s key Northeast face, Sarbananda Sonowal set to return as Union Minister",0
"‘Hemant Soren, Congress differed on seat-sharing…Haryana results won’t impact Jharkhand polls’: Former state chief",0
"Newsmaker | The ‘temporary’ Jharkhand CM, Champai Soren gives up his chair",0
Terrorist launchpads shifted to interior locations in Pakistan after Operation Sindoor: BSF,0
"Mayawati’s praise for Yogi: Article 370 to President election to parks in UP, the familiar notes",0
"Watch: Sons, daughters and battle for political legacy: the Lalu Yadav family fallout",0
Bail before conviction should be matter of right: Ex-CJI Chandrachud on Umar Khalid’s plea,0
"Modi to visit Ayodhya, hoist sacred flag at Ram Temple",0
Jaishankar calls on Russian President Putin,0
"At House panel meet, questions on why no FIR after cash seizure at judge’s residence",0
The structure is withering while the skeleton exists,0
"Newsmaker | On Pawar turf, another scion rises, Ajit’s potential rival: Who is Yugendra Pawar?",0
Why Siddaramaiah loyalists are raising their hands for Karnataka CM job,0
"FEMA adjudicating authority imposes ₹184 crore penalty on NewsClick, founder Prabir Purkayastha",0
Decode Politics: Why Vijayan govt wants Centre to tweak rules for linguistic minorities,0
Decode Politics: Why is BJP calling Himachal Congress govt ‘mitron ki sarkar’?,0
"Voice of Muslim discontent in Maharashtra Congress, Arif Naseem Khan: Social activist to minister to dissident",0
"Maharashtra polls done and dusted, calls from both NCP factions for ‘reunion’; Praful Patel says Sharad Pawar ‘our deity’",0
"49 Haryana seats changed hands from last time, BJP retains a much larger chunk than Congress",0
"‘We’ll engage with all stakeholders’ in Bangladesh, says India after Sheikh Hasina verdict",0
"‘Time for Nitish Kumar to hand over JD(U) control … not feasible to run both party, govt’: Ally Upendra Kushwaha",0
"NJAC debate: Amid Justice Varma row, Congress bats for judicial accountability Bill, but with a note of caution",0
Macaulay’s conspiracies instilled sense on inferiority among Indians: President Murmu,0
Supreme Court rejects plea for ban on naming mosques after Babur,0
Bangladesh sends extradition request to India for Sheikh Hasina,0
5 key changes VB G Ram G Bill introduces in the rural job guarantee framework,0
Nehru’s 100 selected works volumes go fully online,0
Pressure mounts to scrap J&K institute admission list; Omar asks why drag religion into this,0
DMK sets stage for Kamal Haasan’s Rajya Sabha role; AIADMK braces for tightrope,0
Disquiet grows in key Ladakh bodies as a new Buddhist outfit seeks role in talks with Centre: What is Voice of Buddhist Ladakh?,0
"Newsmakers | MLA, cop, CM aide involved in latest Kerala row have put govt in a spot before, always landed on their feet",0
Delhi High Court seeks CBI stand on Jaideep Sengar’s plea for extension of interim bail,0
"Not cast in stone: Naidu govt mulls over removing Jagan images from boundary markers, passbooks",0
Jaishankar denies India has lost ‘strategic autonomy’,0
Too many seats for Congress in Jharkhand seat-sharing? ‘Weak campaign’ makes allies worry,0
Today in Politics: BJP to launch nationwide awareness campaign on Waqf amendments,0
"J&K countdown begins, hits 5: Parties to legal experts, no clarity on nominated members",0
How India and the U.S. reached a trade deal: A timeline,0
5 things to watch out for in Kashmir poll results today: Will PDP play ‘kingmaker’ in NC-Congress bid for power?,0
"From the Urdu Press: ‘If current INDIA leadership can’t fight BJP, consider an alternative’, ‘Foremost hope from Fadnavis govt is it will ensure amity’",0
"‘Can’t you hear Manipur’s cries?’ In MP’s plea to PM, mention of a Tawang hero. Who was Major Khathing?",0
"After a decade, a thaw: CMs of Telangana, Andhra begin hard negotiations with a hug",0
Trying to ensure representation of all parties in JPC on 130th Constitution Amendment Bill: Lok Sabha Speaker,0
"Hemant Soren vindicated, holds on to tribal votes, carries INDIA past majority mark",0
"After alleged rape, gang rape probe against BJP Karnataka MLA: Who is Munirathna Naidu?",0
"Will Kuki-Zo MLAs join Manipur popular govt? Groups weigh stand, may take a call at next week’s meeting",0
"This time, ‘an alliance of the heart’: Backs to the wall, Left, Congress close ranks down to grassroots in Bengal",0
Chirag Paswan interview: ‘Bihar roll revision is not NRC… Should ghuspaithiye live among us?’,0
Why US deportation flights to Amritsar have touched off a firestorm in Punjab,0
"Today in Politics: Kejriwal to ramp up Punjab campaign in five-day blitz, Rahul gets set for Himachal push",0
"‘I develop infections in Delhi’: Nitin Gadkari acknowledges ""40% pollution"" linked to transport",0
India participates in border coordination meet ahead of Nepal elections,0
Pilot initiative: Prasar Bharati to onboard popular regional channels on DD Free Dish,0
5 things to watch out for as Jharkhand Assembly poll results are declared tomorrow,0
"As a new Kudmi leader rises in Jharkhand, parties taken by surprise, keep a watchful eye",0
India-Canada row: AAP Punjab govt maintains silence on issue,0
"Facing arrest over remarks on Goa’s patron saint, who is former RSS chief Subhash Velingkar",0
"As Madhya Pradesh bans liquor in 17 religious towns, why it is likely to be difficult to enforce",0
"From the Urdu Press: ‘Bid to hobble Waqf Boards, put govt legally in control’; ‘Surprising that PM endorsed Anurag Thakur remarks on Rahul’",0
"‘Digital arrests’ are a very big challenge; victims, mostly elderly, lost ₹3,000 crore in India alone, says Supreme Court",0
"In Mysore, amid royal debutant vs Congress lightweight battle, Siddaramaiah ups the ante, plays Vokkaliga card",0
German Chancellor Merz to visit India on January 12-13,0
"Gita Gopinath backs simultaneous polls, flags logistical challenges",0
"CJI’s office received 8,630 complaints against judges in a decade, Law Minister tells Lok Sabha",0
Did Nehru insult Shivaji as Fadnavis claimed? What the former PM wrote about the Maratha king,0
"In J&K unit rejig amid ticket rumblings, BJP names working chief, picks ex-deputy CMs as panel heads",0
Opposition stages walkout from Rajya Sabha demanding timeline for discussion on ‘electoral reforms’,0
"What is the Karnataka quota protest that has Congress on the defensive, upended Winter Session?",0
"Lalu proposes, Nitish disposes: Amid a familiar dance of friends-turned-rivals, a look at their decades-long relationship",0
Rumblings in Madhya Pradesh BJP govt as minister threatens to quit after losing Forest charge to Congress turncoat,0
"Under corruption fire, Siddaramaiah govt dusts off a Covid-19 report against BJP",0
"In LS polls review report, UP BJP leaders blame officials, Oppn Constitution claims, exam paper leaks",0
"Is blood thicker than party, ideology? Why ‘parivarwaad’ thrives in Maharashtra",0
Rahul has no interest in meaningful debate: BJP,0
Digvijaya Singh points to organisational weakness within Congress at CWC meet,0
First time’s the charm: Priyanka crosses Rahul Gandhi’s majority in Wayanad,0
"Decode Politics: Jharkhand near, BJP makes an NRC turn. But why it is more talk than walk",0
"Waqf Act: ‘Constitution empowers religions to manage their affairs. How can you put non-Muslim in Waqf bodies?’, says AIMPLB member",0
BJP hit by rebellion in Rajasthan as bypoll ticket aspirants miss out,0
"India, Russia looking at finalising new pacts, initiatives during Putin's visit to New Delhi",0
Coast Guard seizes Pakistani boat with nine crew members for illegally entering Indian waters,0
Turmoil in Bengal Congress: State unit president Subhankar Sarkar accused of ‘harassing women’,0
PM Modi accuses Nehru of wanting to ‘hide’ Article 35A: What’s the basis of his charge,0
Kiren Rijiju reiterates claim of Congress MPs abusing Lok Sabha speaker Om Birla,0
"RSS likely to bring NRC back on agenda, discuss how it should be implemented so no ‘Indian citizen’ feels threatened",0
Vijay rally sets off churn in Tamil politics: DMK and BJP’s dismissal to AIADMK’s ‘wait and watch’,0
"Results today, J&K BJP leader names possible nominees to new Assembly, says ‘Centre has all the right’",0
"BSP No. 2 Akash Anand: ‘If we keep attacking PM, BJP, there  will be retaliation… So, if it hurts our people, Behenji won’t do it’",0
"How BJP is looking to breach a BJD ‘stronghold’ in Odisha, deal Naveen Patnaik’s party a body blow",0
German Chancellor in India Highlights: Friedrich Merz two-day official visit to India ends,0
"Air pollution crisis: Ghaziabad most polluted in November, Delhi fourth worst, says report",0
"AAP’s middle path: A manifesto for middle class, a reframing of welfare schemes",0
India believed that Panchsheel pact settled border: CDS Anil Chauhan,0
Today in Politics: Rahul Gandhi to visit violence-hit Parbhani; Delhi cops may record statements of MPs injured in Parliament melee,0
Russia ships fuel for Kudankulam’s third reactor,0
"As BJP shifts focus to UP Assembly bypolls, why ally NISHAD Party is on edge",0
From the Urdu Press: ‘SC madrasa order a relief for vulnerable kids; better for Cong to get rid of turncoats’,0
Opposition will use all democratic means to demand restoration of MGNREGA: Congress,0
"Amid BRS family feud, Kavitha’s Hyderabad rail roko call sets up a litmus test",0
"Justice Yashwant Varma impeachment motion: Let Lok Sabha Speaker, Rajya Sabha Chairman decide, Supreme Court tells Secretary General of Upper House",0
"Why AAP, BJP are closely watching 9 Assembly seats in Delhi",0
"As it gags motormouths on Pahalgam, why Congress misses right notes over hot buttons",0
"In Rajasthan farmer belt parallel to Punjab, anger still simmers against BJP",0
"In Bhagwant Mann’s ancestral village, a tale of sluggish progress, and a wish for more",0
‘Massification’ of higher education system has triggered an ‘epidemic’ of distress: Supreme Court order,0
ED uncovers ‘suspected misuse’ of foreign funds to influence India’s energy policy,0
When Nehru took on Radhakrishnan on the cricket field!,0
India ‘strongly’ took up with China detention of woman from Arunachal Pradesh at Shanghai airport: MEA,0
"Punjab AAP MLA, known for his guns and vintage cars, dies of bullet injury to head: Who was Gurpreet Gogi?",0
"As Modi govt announces caste census, how a UPA bid collapsed, amid claims of ‘inaccuracies’ ",0
Construction of ‘Babri Masjid’ begins at Murshidabad,0
"Files expose alleged links between Epstein, Anil Ambani and Delhi ‘leadership’",0
"‘Sanjay wanted Emergency lifted before elections, Mrs Gandhi said no’: Kamal Nath",0
"As Naxalites offer peace talks, a throwback to 11 men and 4 days, from 20 yrs ago",0
What is the Salman Khan personality rights case? | Explained,0
"Votes but no seats: In Punjab, why BJP continues to be in the doldrums",0
"A month after return to power, Mahayuti govt struggles to meet Ladki Bahin promise",0
"Andhra govt’s mega crackdown on opposition: 680 notices, 147 cases, 49 arrests over social media posts in a week",0
"CRPF constable, wife arrested in Noida for ‘assaulting’ 10-year-old",0
"No bail in NIA cases if trial is concluded timely in six months, Supreme Court suggests",0
"In BJP’s initial evaluation of LS poll results, 3 possible reasons why it lost ground in UP, Rajasthan, Haryana",0
Ex-CJI Gavai leaves official car for successor Surya Kant at Rashtrapati Bhavan,0
"Deciphering Priyanka Gandhi’s strong, consistent criticism of Israel govt",0
"Decode Politics: From ‘alarm’ to ‘adoration’, how RSS, BJP evolved in their view of B R Ambedkar",0
"How the battle of Pawars, round 2, is shaping up between Ajit, nephew Yugendra in Baramati",0
"RSS gets new swanky Delhi headquarters — built at Rs 150 crore with three towers, 300 rooms, auditoriums",0
"In Jammu, BJP gets its house in order, Congress fumbles its advantage",0
"Presidential Reference opinion does not overrule a judgment, says Justice Gavai",0
"Railways to deploy 5,000 ex-servicemen as pointsmen amid staff shortage",0
Amit Shah to visit West Bengal for three days ahead of 2026 polls,0
"To take on DMK, how Vijay borrowed from its tallest rival — Jayalalithaa",0
How demolition of a bungalow in Meghalaya has touched a raw nerve in Manipur,0
Ram Mandir replica versus a Babri Masjid copy: A game of one-upmanship plays out in Bengal,0
Uttarakhand Governor returns UCC and religious conversion amendment Bills,0
"Why a ‘Jamaat-backed’ outfit in Kashmir Valley unravelled within months, faces uncertainty",0
Congress slams government for ‘dismantling’ MGNREGA after passage of VB-G Ram G Bill,0
"Why CPI(M) is rushing to defence of its leader’s ‘communal’ remarks over Rahul, Priyanka elections",0
"Newsmaker | Who is Mukesh Sahani, the Mahagathbandhan’s Bihar Deputy CM face",0
"Trial court order in excise policy case a ‘miscarriage of justice’, says BJP",0
28 Maoists surrender in Chhattisgarh’s Narayanpur,0
Maharashtra Assembly polls: How Mahayuti overcame farm distress to reap rich poll harvest,0
"Today in Politics: All eyes on NDA pick for Speaker post, INDIA bloc’s move; HC to rule on Kejriwal bail",0
Today in Politics: Maharashtra CM question is resolved. Now onto portfolios ,0
"‘Handcuffed, dejected’: 35 people from Haryana deported by U.S.",0
Death of an intellectually-disabled rape survivor alerts Supreme Court to lapses in victim compensation,0
"Parliament passes Bill to repeal, amend 71 laws",0
"In Kerala, K C Venugopal’s growing footprint fuels unease, CM race in Congress; draws CPI(M) fire",0
"Why President, Modi, Kejriwal, everyone is talking middle class in Delhi",0
Abhishek Banerjee’s ‘Diamond Harbour Model’: How it pays to be a jewel in TMC’s crown,0
"Maoists at their weakest: Key leaders killed, top bodies depleted, daily surrenders",0
Will Manmohan Singh outweigh Congress? Behind SGPC decision to put on hold former PM’s portrait,0
"In the months leading up to polls, J&K saw changes, decisions opposed by parties",0
"From the Urdu Press: ‘Nitish had ruled out NRC, EC move reignites similar fears’, ‘Cong must settle Siddaramaiah vs Shivakumar tussle’",0
"Two months after Anta bypoll loss, BJP’s Morpal Suman alleges sabotage by Om Birla, others",0
"Indian envoy Kwatra discusses 'common interests', bilateral ties with top U.S. diplomat",0
Rotary Club gives groceries to Irukkam Village in Pulicat,0
"Why AAP chose Atishi: The young, articulate woman face gives party chance to hit refresh",0
 Decode Politics: Why a ‘Chandigarh vision document’ stirred up old tensions in Punjab?,0
EV infrastructure in housing societies: Supreme Court issues notice; agrees to examine plea,0
"After TDP, DMK advice for EC on SIR: Allow people to submit Aadhaar, ration cards",0
"Academics, professionals, a Bhojpuri singer and a couple of dynasts in Prashant Kishor’s first list",0
Russia focused on increasing trade with India despite ‘obstacles’ by third countries: Dmitry Peskov,0
"JD(U) MP: ‘It took me 10 days to get papers for EC drive… It’s a year since LS polls, what was EC doing till now?’",0
PM Modi highlights global collaboration at WHO Traditional Medicine Summit,0
"As parliamentary panel on Waqf Bill prepares to meet, Muslim outfits reach out to BJP allies",0
"Never claimed I was ill while resigning, says former V-P Jagdeep Dhankhar",0
"Right to hold passport, travel abroad integral facet of personal liberty: Delhi HC",0
"Rumblings in Haryana BJP as Anil Vij faces heat over salvos against CM Saini, state chief",0
Congress’s Revanth Reddy has praise for this old RSS hand: Who is ‘Ajatashatru’ Bandaru Dattatreya,0
"No end to AAP’s woes in Delhi: MLA Kartar Singh Tanwar who joined BJP has a strong base, is an old hand",0
India and EU are showing a fractured world another way to engage: EU chief Ursula von der Leyen,0
"Trace Mahadev betting app promoter Ravi Uppal, SC directs ED",0
‘Choosing the lesser evil’: Congress allies defend its Udhampur-Doda choice,0
‘VB-G RAM G’ Bill will weaken MGNREGA: Priyanka Gandhi,0
"‘The Muslim countries we visited see India as an opportunity, Pakistan as the problem child’: Baijayant Panda",0
"Tamil Nadu BJP ex-chief, old RSS hand, Maharashtra Governor C P Radhakrishnan is BJP’s choice for Vice-President",0
SC hearing on Delhi air pollution: Supreme Court mandates combined action on stubble burning; directs Punjab and Haryana compliance with CAQM orders,0
