headline,label,confidence
"Modi to Nehru, Obama to Musharraf — a look at Ajmer Sharif Dargah’s enduring political, cultural resonance",non-sarcastic,1.0
"PM Modi confident about Amit Shah, says BJP will strengthen under his leadership",non-sarcastic,1.0
"Decode Politics: With Centre set to introduce ‘One Nation, One Election’ Bills in Parliament, what’s next",non-sarcastic,1.0
Mirwaiz-led delegation to meet parliamentary panel on Waqf Bill in Delhi,non-sarcastic,1.0
Ajmal Kasab trial to Pramod Mahajan murder case: Coveted prosecutor Ujjwal Nikam now in BJP corner,non-sarcastic,0.95
Unnao rape case: Delhi High Court extends interim bail to Sengar’s brother,non-sarcastic,1.0
"From the Urdu Press: ‘A Haryana loss will hit BJP in Maharashtra, Jharkhand’, ‘In Bilkis Bano case, Gujarat remains tone-deaf’",non-sarcastic,0.9
"India, U.S. trade talks from April 23 in Washington; to give impetus to BTA negotiations",non-sarcastic,1.0
"Rajnath meets Army commanders, reviews security situation",non-sarcastic,1.0
Congress regimes flouted constitutional norms: Finance Minister; Kharge says BJP spreading lies,non-sarcastic,1.0
"Population Census will be conducted in 2027, government notifies",non-sarcastic,1.0
"Devoid of answers, Rahul trying to raise old bogey: BJP",non-sarcastic,0.95
"If land Bill has anything against farmers, I’m ready to change it, says PM Modi",non-sarcastic,1.0
"Land-for-jobs case: Delhi court frames charges against Lalu Yadav, Rabri Devi and others",non-sarcastic,1.0
"Out in the cold, BSY’s flip-flop over BJP event signals deep chill in ties before Karnataka polls",non-sarcastic,0.9
Supreme Court reserves order on plea challenging removal of stray dogs from streets of Delhi NCR,non-sarcastic,1.0
"Parliament Monsoon Session Day 12 highlights: Rajya Sabha adopts resolution to extend President’s rule in Manipur, Parliament adjourns for the day",non-sarcastic,1.0
"Big win and victory jig later, youngest Dalit MP: ‘Like moving a mountain’",non-sarcastic,1.0
Foremost priority is to ensure forest lease holders receive entitlements: Chhattisgarh CM,non-sarcastic,1.0
"Presidential elections: Over 70 years, 14 Presidents, 15 big fights",non-sarcastic,1.0
"Akhilesh Yadav tears into Narendra Modi bastion on maiden visit to Gujarat, says third front ready to govern",non-sarcastic,0.95
Haryana: Bhupinder Singh Hooda holds meeting with farmers in run up to Congress’s Chintan Shivir,non-sarcastic,1.0
6 events in 3 months: Modi woos Patidars ahead of polls,non-sarcastic,1.0
"Thrikkakara bypoll deals a blow to CPI(M), K-Rail project; boosts a flailing Congress",non-sarcastic,0.95
The extradition of Tahawwur Rana,non-sarcastic,0.0
"Implementation of POSH Act to political parties: ‘Approach Election Commission first,’ Supreme Court tells petitioner",non-sarcastic,0.95
"Violence mars voting in Anantnag, witness abysmal low turn out",non-sarcastic,1.0
I was better suited for RS seat: Former MP AG,non-sarcastic,0.95
SC pained at legal dispute over burial of elderly man in Chhattisgarh,non-sarcastic,1.0
India-Pakistan conflict: Government to form multi-party delegations for diplomatic outreach,non-sarcastic,1.0
"PM Modi arrives in South Africa to attend G20 summit, says looking forward to ‘productive discussions’",non-sarcastic,0.9
CPI(ML) Liberation questions CPI(M) note that it does not consider Modi government as ‘neo-fascist’,non-sarcastic,0.95
"AAP’s image on decline, Congress growing strong: Amarinder Singh",non-sarcastic,1.0
Presidential Reference hearing highlights: SC hears States’ push for timelines on Governor assent; hearing to continue tomorrow,non-sarcastic,1.0
"Zubeen Garg's death: Singer was drunk, had declined life jacket, Coroner’s court told in Singapore",non-sarcastic,0.95
"Inside shops in Delhi market hubs, support for BJP; outside, it’s advantage AAP",non-sarcastic,1.0
"Clarify stand on Delhi assembly: SC to Congress, BJP",non-sarcastic,1.0
"NIA searches 15 locations in Punjab, Haryana in Babbar Khalsa-linked grenade attack case",non-sarcastic,1.0
"PM Modi thanks leaders of France, Bhutan, Cyprus for Republic Day greetings",non-sarcastic,1.0
Withdraw support to SAD on drug issue: Cong to Modi,non-sarcastic,1.0
"AAP begins preparation for by-polls, meets its youth wing and social media team",non-sarcastic,1.0
A person who causes riots can never become PM: Mamata Banerjee,non-sarcastic,0.95
"As Dhananjay Munde row continues to spiral in Maharashtra, BJP keeps a watch, Delhi takes note",non-sarcastic,1.0
"Supreme Court stays deportation of woman from Assam, directs government to not take any coercive steps",non-sarcastic,1.0
"17,036 complaints received under Jal Jeevan Mission from States, Union Territories: Centre",non-sarcastic,1.0
Foreign Secretary Misri conveys India’s ‘concerns’ about security of minority communities in Bangladesh,non-sarcastic,0.95
Gadgil: conservationist who saw humans as constituents of the ecosystem,non-sarcastic,1.0
Shashi Tharoor praises Trump-Mamdani meet; BJP takes a jibe at Rahul Gandhi,non-sarcastic,0.95
"Murders in the Kolkata building: police probe deepens to uncover motive, identify killers",non-sarcastic,1.0
"PM ‘hiding behind’ Speaker; claims of threat an ‘absolute lie,’ says Congress",non-sarcastic,0.95
Kharge backs Rahul Gandhi’s call for electoral transparency in Maharashtra,non-sarcastic,1.0
Bhujbal going strong but son has a fight on his hands,non-sarcastic,0.95
"Under Opposition fire, Centre counters: Bring anti-conversion law",non-sarcastic,0.95
Congress demands ‘unqualified apology’ from Sushma for charges against Rajiv Gandhi,non-sarcastic,0.95
"Govt in J&K not possible without BJP, says Rajnath",non-sarcastic,0.1
BJP targets Congress after U.S. cancels programme for 'voter turnout' in India,non-sarcastic,0.95
BRICS must defend multilateral trading system amid tariff volatility: Jaishankar during meeting on sidelines of UNGA,non-sarcastic,1.0
"Nadda defends SIR, asks Congress to look into ‘actual reason’ for its electoral debacles",non-sarcastic,0.9
Amit Shah asks Jitan Ram Manjhi for ‘clarity’ on alliance,non-sarcastic,0.95
"Karnataka Cabinet reshuffle on the cards, Congress may get new state president",non-sarcastic,1.0
"Jaishankar meets European, U.K., Egyptian counterparts at U.A.E. summit",non-sarcastic,1.0
When Nehru took on Radhakrishnan on the cricket field!,non-sarcastic,1.0
"‘History will indeed remember you kindly’: Allies, former colleagues pay tributes to Manmohan Singh",non-sarcastic,1.0
"Congress top brass discusses follow-up steps to Ahmedabad session, strategy on ED chargesheet against Gandhis",non-sarcastic,1.0
Naveen’s thank-you note: Orissa set to clear new policy for women,non-sarcastic,1.0
Delhi HC refuses to hear plea to conduct NEET (UG) twice a year,non-sarcastic,1.0
"Laws to be for citizens convenience, not to harass: PM to NDA MPs",non-sarcastic,0.95
"President Murmu, PM Modi lead nation in paying tributes to Mahatma Gandhi",non-sarcastic,1.0
Karnataka JD(S)  chief Krishnappa  dies of heart attack,non-sarcastic,1.0
India to work with Saudi Arabia to enhance stability of global oil markets,non-sarcastic,1.0
AgustaWestland: Court reserves order on Christian Michel’s plea seeking release in CBI case,non-sarcastic,1.0
"Centre ignoring country’s ‘life line’ Railways, says TMC leader Mukul Roy",non-sarcastic,0.95
"As Omar joins race, PDP leaders fail to get Mehbooba to budge on not contesting",non-sarcastic,1.0
"Why ‘illegal immigration’ was not cited as reason for SIR, Supreme Court asks EC",non-sarcastic,1.0
Bank trade unions to join strike on July 9,non-sarcastic,1.0
Escape from Sena rebels: The two first-time MLAs who made their way back to Uddhav,non-sarcastic,0.95
"Newsmaker | BJP to rope in another former public servant, Telangana ex-DGP in talks with party",non-sarcastic,1.0
JD(U) national gen secy: ‘Some delay in clarity on NDA’s CM face… no alternative to Nitish’,non-sarcastic,0.9
"In North Kashmir final phase, Lone, Rashid face acid test; Jamaat braces for future arc",non-sarcastic,1.0
Analysis | When Ladakh’s statehood protest turned deadly,non-sarcastic,0.95
Republic Day 2026: How to get free passes for full dress parade rehearsal?,non-sarcastic,1.0
"BJP offices burst with energy, all quiet on Cong front",non-sarcastic,0.9
"With KCR back in the thick of action, how BRS is planning its Telangana comeback",non-sarcastic,0.95
"Five seats in Assam, 1 in Tripura to vote in Phase 1",non-sarcastic,1.0
"Ending India’s Russian oil imports is top priority, says U.S. envoy-designate Sergio Gor",non-sarcastic,0.95
"USAID closure: Experts warn of setbacks for health, climate, development programmes in India",non-sarcastic,1.0
"Over a dozen annual reports of SC, ST and OBC panels yet to be made public",non-sarcastic,0.95
"BJP sweeps Himachal, wins all 4 seats",non-sarcastic,1.0
Najeeb Jung interview: ‘Mohan Bhagwat and RSS hierarchy agree that reconciliation and rapprochement the way forward… There has to be dialogue’,non-sarcastic,0.95
Parliament approves Bill to levy higher excise duty on tobacco,non-sarcastic,0.0
CJI vows reforms in working of Supreme Court Registry,non-sarcastic,1.0
"Free from campaigning, TMC’s Biswajit to get back to acting",non-sarcastic,0.9
Daily Quiz | On significant events on March 24,non-sarcastic,1.0
Randhir Singh Beniwal takes BSP hot seat: New national coordinator who has replaced Mayawati’s brother,non-sarcastic,0.95
Why India’s urban definition is failing its growing towns,non-sarcastic,0.95
Amarinder ‘outsider’ remark draws Jaitley’s Sonia barbs,non-sarcastic,0.95
Today in Politics: SC to hear plea seeking diplomatic intervention to save Indian nurse on death row in Yemen,non-sarcastic,0.0
"Modi, a ‘potential accused’ in Tulsiram Prajapati murder case: Kapil Sibal",non-sarcastic,1.0
"Parliament Winter Session: INDIA bloc vows to raise Adani issue, demand JPC",non-sarcastic,1.0
Does Tahawwur Rana have links with Pakistan? | Explained,non-sarcastic,1.0
"Amid Telangana tunnel collapse, blame game rages; BRS slams Revanth, Cong targets KCR",non-sarcastic,0.9
"Amit Shah vs TMC over Bengal border fencing, ‘infiltration’ flares amid land delays",non-sarcastic,1.0
Indian-origin drug lord wanted by FBI arrested in Ludhiana: Punjab Police,non-sarcastic,1.0
"BJP MPs get ‘Modi mantra’: Make use of social media, spread good governance message",non-sarcastic,0.95
"In jolt to BJP, BPF sweeps Bodoland council polls, Hagrama Mohilary returns to centre stage",non-sarcastic,0.9
Decode Politics: Maharashtra Speaker’s office faces heat over ‘calling attention motions’. What are they?,non-sarcastic,1.0
"In prestige battle for Himachal bypolls, Anurag Thakur goes all out to reverse Hamirpur setback",non-sarcastic,0.95
"Mehbooba, Sajad Lone express concern over court notice on suit claiming Shiva temple in Ajmer Dargah",non-sarcastic,1.0
"India, Japan cooperation is crucial for global peace and stability: PM Modi | Highlights",non-sarcastic,1.0
"Mrs Uddhav Thackeray’s star appearance on Eknath Shinde turf has Sena applauding, speculating",non-sarcastic,0.9
BJP’s insult of the Leaders of Opposition on Republic Day is a warning sign for democracy: Congress,non-sarcastic,1.0
"Hashtag Politics | Don’t ‘insult’ Bhagat Singh, say parties as AAP compares its leaders to the freedom fighter",non-sarcastic,0.9
"Ahead of BJP meet in Allahabad, poster war around venue",non-sarcastic,0.95
Govt tables land bill in Lok Sabha amid protest,non-sarcastic,1.0
"Elections LIVE: BJP fields Advani from Gandhinagar despite resistance, Modi to contest from Vadodara too",non-sarcastic,1.0
CWC meeting today to discuss terror attack and caste census,non-sarcastic,0.95
"Supreme Court seeks Samay Raina, other social media influencers’ presence in court for ‘ridiculing’ disabled",non-sarcastic,0.95
"Slugfest in J&K fray as Ram Madhav accuses NC, PDP of using ex-militants for canvassing",non-sarcastic,0.95
"India monsoon rains updates: Massive cloudburst in Jammu & Kashmir’s Kishtwar, at least 40 killed",non-sarcastic,1.0
"Curtains on consensus talk in Sangrur bypoll; AAP, Akali Dal line up names",non-sarcastic,0.95
"Manipur violence: Rahul Gandhi urges PM to visit State, work towards restoring peace",non-sarcastic,1.0
"Amit Shah accuses Rahul of misinformation on U.S., EU trade deals; says farmers’ interests safeguarded",non-sarcastic,1.0
"‘Seeing debate from inside House is different’: Praveen Khandelwal, BJP’s trader wing face who took on Amazon",non-sarcastic,0.95
"Nehal Modi, co-accused in the Punjab National Bank fraud case, arrested in the U.S.",non-sarcastic,1.0
"Jyotiraditya Scindia: ‘Cong is bankrupt on ideology, leadership… It neither respects nor retains human resource… It has nothing to offer to India’",non-sarcastic,1.0
"BJP wins Muzaffarnagar bypoll, Congress makes comeback in Deoband",non-sarcastic,1.0
RJD MP Jha asks EC to immediately take call on extent of duplicate voter ID card numbers,non-sarcastic,1.0
Congress demands Mamata’s resignation,non-sarcastic,1.0
"In Wayanad, Priyanka goes hyperlocal as Congress eyes victory margin for message",non-sarcastic,1.0
"India, China rich countries, everyone should pitch in during crisis like Myanmar quake: U.S. Secretary of State",non-sarcastic,1.0
BJP trying to hijack Bihar polls with Election Commission’s help: Rahul Gandhi,non-sarcastic,1.0
D K Shivakumar’s gamble: Why Karnataka Deputy CM is talking about contesting Assembly bypoll on JD(S) turf,non-sarcastic,1.0
"Indian, Mongolian contingents exchange best practices in counter-terrorism operations in joint exercise",non-sarcastic,1.0
ED attaches assets in cyberfraud case,non-sarcastic,1.0
Centre to work with states: Modi,non-sarcastic,1.0
"Dynasty politics counter-productive for a political party, says Jaitley",non-sarcastic,1.0
"Haryana BJP rebel, former minister: ‘We are willing to fight the party as Independents … There is unrest among OBCs’",non-sarcastic,1.0
Orissa: Kalahandi  a pointer to BJP rise,non-sarcastic,0.9
"Refugees from Assam can stay as long they want, says Mamata",non-sarcastic,0.9
Al-Falah University website taken down after NAAC notice,non-sarcastic,1.0
"Congress a ‘national shame’, says Rijiju after protest at AI Summit",non-sarcastic,0.95
Behind Arvind Kejriwal’s outreach to the middle class: Does AAP chief sense a shift?,non-sarcastic,0.9
"BTP set to break up with Owaisi, but AIMIM revs up for foray into Gujarat Assembly polls",non-sarcastic,0.95
Build friendship among all groups: Mohan Bhagwat to RSS volunteers,non-sarcastic,1.0
Farmers need to explore agro products to increase income: Vice-President Jagdeep Dhankhar,non-sarcastic,1.0
"Today in Politics: Modi to begin 4-day tour of UK, Maldives; Kejriwal, Mann in Gujarat",non-sarcastic,1.0
"Parliament Monsoon Session Day 16 highlights: Lok Sabha passes modified Income Tax Bill, 2025",non-sarcastic,1.0
MGNREGA to G Ram G: How a new flashpoint may shape BJP vs Gandhi family conflict in 2026,non-sarcastic,0.9
Amit Shah will destroy secular fabric of UP: Mulayam Singh Yadav,non-sarcastic,1.0
India to host four-day Asia-Pacific aircraft accident investigators meet from October 28,non-sarcastic,1.0
"Government approves setting up of urea plant in Assam at ₹10,601.4 crore",non-sarcastic,0.0
Picture This: Most talked about political events today,non-sarcastic,0.95
"BEL, Safran announce joint venture for making HAMMER precision guided weapon",non-sarcastic,1.0
"IMEC initiative on track despite conflict in West Asia, says Foreign Secretary ahead of PM’s visit to Saudi Arabia",non-sarcastic,1.0
IAF team in Egypt for 2nd edition of elite Tactical Leadership Programme,non-sarcastic,1.0
"Yogendra Yadav detained, questions Delhi Police brutality",non-sarcastic,0.95
Are workers’ rights being eroded? | Explained,non-sarcastic,1.0
"Upendra Kushwaha bats for delimitation, says caste enumeration will benefit NDA",non-sarcastic,0.95
"Let court decide, SG tells CBI on Lalu plea for dropping charges",non-sarcastic,1.0
In Pictures: India celebrates 76th Republic Day,non-sarcastic,1.0
"Leh body submits 29-page draft proposal to MHA on Statehood, Sixth Schedule status for Ladakh",non-sarcastic,1.0
"In Sikkim, PM Narendra Modi bats for organic farming, names two orchid varieties",non-sarcastic,1.0
Five Tejas jets ready for delivery to IAF: HAL,non-sarcastic,1.0
"India issues travel advisory for Syria, advises citizens to restrict movements",non-sarcastic,1.0
Over 70% of India’s prisoners have not yet been found guilty: SC judge,non-sarcastic,1.0
Answer my questions if you have nothing to hide: Rahul Gandhi to Election Commission,non-sarcastic,0.95
"Hatred, fear on rise, fear of price rise, joblessness: Rahul Gandhi",non-sarcastic,1.0
"I Hereby Declare: Paresh Dhanani lists farming, MLA salary as sources of income",non-sarcastic,0.95
Arun Jaitley demands immediate stop to attempts to appoint Lokpal,non-sarcastic,1.0
"In Varanasi, Modi faces record 77 rivals",non-sarcastic,0.95
"My words twisted; Congress anti-Ambedkar, anti-Constitution, says Amit Shah",non-sarcastic,0.95
Rain fury claims dozens of lives across northern States,non-sarcastic,1.0
"Govt. must take stakeholders and political parties into confidence on U.S. tariffs, says Congress",non-sarcastic,1.0
"Chai pe charcha, Dalit home visits, regular tours: BJP charts a plan for 14 UP LS seats",non-sarcastic,1.0
Modi to Cong: Just 20 days more…Will take revenge,non-sarcastic,0.9
96% turnout for election to top post: Congress,non-sarcastic,0.95
"Stretch of NH-10 between Sikkim, Bengal closed for traffic after landslip",non-sarcastic,1.0
"‘CM Mann is speaking BJP’s language… he wants to create an urban, rural divide’: Punjab farmer leader",non-sarcastic,1.0
"Rolling out schemes for youth, PM Modi says RJD, Congress ruined education in Bihar",non-sarcastic,1.0
"Technocrats Nandan Nilekani, V Balakrishnan, Meera Sanyal  lose to Modi wave",non-sarcastic,0.95
PM Modi chairs high-level meet on next-gen reforms,non-sarcastic,1.0
BJP hits out at Opposition over its stand on SIR 2.0,non-sarcastic,1.0
BJP inducts nine Congress MLAs in Assam,non-sarcastic,1.0
Sukhbir Singh Badal: No law bars politicians from running a business,non-sarcastic,0.95
"After Punjab, Raghav Chadha is now AAP’s co-incharge in Gujarat",non-sarcastic,1.0
FULL TEXT: Prime Minister Narendra Modi on completing 30 days in office,non-sarcastic,1.0
BJP will come to power if Muslim votes are divided: Mayawati,non-sarcastic,1.0
"Sangh Parivar-backed trade union boycotts SCO meet on labour issues, faces flak",non-sarcastic,0.95
"India’s next goal is to be among world’s top defence exporters, says PM",non-sarcastic,1.0
"In high-stakes UP bypolls, BJP aims to regain lost ground, SP looks to keep LS momentum",non-sarcastic,1.0
"Manoj Sorathiya: From Anna Hazare days to now, an AAP man in Gujarat",non-sarcastic,0.95
"Weapons of slain Assam SP, PSO found",non-sarcastic,1.0
"How Karnataka voter deletions flagged by Rahul Gandhi were caught: An alert BLO, a veteran leader’s grassroots links",non-sarcastic,0.9
"Looking back at 2024: Skyrocketing hoax bomb threats strike schools, hospitals, flights and more",non-sarcastic,0.95
SP to mobilise over 1 lakh workers during national convention day,non-sarcastic,1.0
Indian Embassy in Baghdad lost many records in 2003 war,non-sarcastic,1.0
U.S. drawing up contingency plans for Taiwan emergency: Kyodo news agency,non-sarcastic,1.0
"Telangana BJP battling factionalism, what PM Modi advised MPs to do to bring the party back on track",non-sarcastic,1.0
"Rumblings in Haryana BJP as Anil Vij faces heat over salvos against CM Saini, state chief",non-sarcastic,1.0
Union Minister Gopinath Munde dies after car crash; Modi says his demise leaves a void,non-sarcastic,1.0
"The Battle for Bombay: Big names, Sena sweepstakes fire up 36 seats",non-sarcastic,0.95
"Today in Politics: As Amit Shah heads to Maharashtra, why BJP has its task cut out in crucial battleground",non-sarcastic,1.0
"Rajasthan party renews demand for a Bhil Pradesh for tribals, BJP leaders slam ‘divisive’ move",non-sarcastic,1.0
"Manufacturing declining in India, need to build meaningful ecosystems: Rahul Gandhi",non-sarcastic,1.0
How to be a BJP MP’s PA: Sangh-linked body offers classes,non-sarcastic,0.95
"Ashok Gehlot accuses Centre of ‘selling’ Aravallis, alleges conspiracy behind policy changes",non-sarcastic,1.0
"Aadhaar, voter ID and ration cards can’t be accepted as ‘standalone documents’ for SIR: ECI",non-sarcastic,0.95
SC rejects plea to direct Punjab and Haryana govts to control stubble burning,non-sarcastic,1.0
EPFO claims net addition of 20.06 lakh members in May,non-sarcastic,0.1
Rahul Gandhi citizenship row: Delhi HC asks status of Swamy's representation to Govt,non-sarcastic,1.0
Bio-fortified potatoes to hit Indian market soon,non-sarcastic,1.0
"India summons Bangladesh envoy, says fencing work on border is in line with agreements",non-sarcastic,1.0
Gehlot hints at stepping down as Rajasthan CM: ‘New generation should get a chance’,non-sarcastic,0.95
"Sasikanth Senthil’s long road from Tiruvallur, and from stories of untouchability and why Constitution matters",non-sarcastic,1.0
‘Hindification of laws’: Old row returns to House as Opposition MPs target Bill titles,non-sarcastic,0.95
Sonia Gandhi admitted to Ganga Ram Hospital: Sources,non-sarcastic,0.0
Delhi court lifts gag order that banned journalist Paranjoy Guha Thakurta from reporting on Adani Enterprises,non-sarcastic,1.0
Indian officials reach out to post-Assad government in Syria,non-sarcastic,1.0
"‘INDIA bloc was totally missing in Delhi… not just in terms of AAP, Congress fighting … but the whole spirit’: CPI (ML) L",non-sarcastic,0.95
"SC directs UPSC to deploy screen-reader software for visually impaired candidates, eases scribe change norms",non-sarcastic,1.0
"After YSRCP, TDP backs Droupadi Murmu, in signal to BJP",non-sarcastic,1.0
Decode Politics: Does BJP attack on P Chidambaram over Manipur crisis hold water?,non-sarcastic,0.95
"Congress treads govt line on Canada row, steers clear of potshots",non-sarcastic,0.95
Insult to Mahatma Gandhi: Opposition attacks Centre over new rural jobs law,non-sarcastic,0.95
"Air India Ahmedabad plane crash: DGCA enhances safety audit
for Air India’s Dreamliner fleet",non-sarcastic,0.9
"Amit Shah has gone mad, should resign and renounce politics: Lalu Prasad on Ambedkar row",non-sarcastic,0.95
Centre asks Gujarat court to serve U.S. summons on Gautam Adani,non-sarcastic,1.0
Bengal BJP faces Matua leaders’ ire as they seek representation in party panels,non-sarcastic,0.95
Why was there a tech glitch at Delhi airport? | Explained,non-sarcastic,1.0
Nithari killings: SC to hear on April 3 pleas challenging Surendra Koli's acquittal,non-sarcastic,1.0
PM Modi presented with traditional Daruma doll in Japan,non-sarcastic,1.0
Spiritual Varanasi is now a leading economic hub: PM Modi,non-sarcastic,0.95
"Sacred tree, political storm: Why BJP is under pressure in Rajasthan",non-sarcastic,0.9
Gita guides not only individuals but also policies of nation: Modi,non-sarcastic,0.9
"Newsmaker | Vinai Kumar Saxena, a dyed in the wool L-G",non-sarcastic,0.95
Justice Krishnan Vinod Chandran sworn in as Supreme Court judge,non-sarcastic,1.0
Cong moves EC over ‘Har Har Modi’ slogan,non-sarcastic,1.0
"Bihar Cabinet: Nitish likely to retain Home, keep most ministers; RJD may get Finance & Health",non-sarcastic,1.0
Tejas: Vital vanguard,non-sarcastic,0.95
Lacks transparency: Opposition criticises Pinarayi’s ongoing foreign tour,non-sarcastic,0.1
"‘Act against them, else discipline has no meaning’",non-sarcastic,0.9
"Sanjeev Balyan and Sangeet Som: Key BJP faces in west UP, at loggerheads after party’s poor poll show",non-sarcastic,1.0
"Padma Awards 2026 updates: Dharmendra, former Kerala CM Achuthanandan awarded Padma Vibhushan posthumously, actor Mammootty awarded Padma Bhushan",non-sarcastic,1.0
"Kashmiri Pandit who championed dialogue, was respected by separatists: Bhushan Bazaz is no more",non-sarcastic,1.0
"40 yrs on, Deve Gowda-Puttuswamy rivalry plays out in Hassan – via grandsons",non-sarcastic,0.9
"Congress slams the BJP for targeting Rahul Gandhi, calls it ‘hypocrisy’",non-sarcastic,1.0
Army team leaves for India-French joint exercise,non-sarcastic,1.0
PM Modi interacts with entrepreneurs of Arunachal on GST reforms,non-sarcastic,1.0
US Secretary of State John Kerry calls Foreign Minister Sushma Swaraj,non-sarcastic,1.0
Daily Quiz | On the Vice-President’s of India,non-sarcastic,1.0
14-day India-Egypt joint special forces exercise Cyclone-III underway in Bikaner,non-sarcastic,1.0
Supreme Court cancels bail granted to an accused in ED case,non-sarcastic,1.0
‘Absolute’ care in Govt. recruitment process is a must to keep public faith alive: Supreme Court judgment,non-sarcastic,1.0
"Congress MLA, 3 others booked, LDF set to raise heat on Wayanad ‘twin suicide’ case ",non-sarcastic,1.0
OVL seeks legal advice after U.S. sanctions oilfield with Indian stake,non-sarcastic,1.0
CPM in Kasargode district observes bandh against murder of activist,non-sarcastic,1.0
Report flags India’s violation of rights of Rohingya detainees,non-sarcastic,1.0
"Eyeing SAD revival amid panthic churn, Sukhbir falls back on hardliner face to counter Amritpal",non-sarcastic,0.95
Delhi HC restrains Rupa Publications from publishing red-and-black edition of Constitution,non-sarcastic,1.0
Probing all angles: Home Minister Amit Shah on Delhi blast,non-sarcastic,0.95
Enumeration forms distributed to over 91% voters in SIR Phase 2: ECI,non-sarcastic,1.0
‘Gross violation of human rights’:Indian-origin billionaire’s daughter shares her on ordeal in Ugandan jail,non-sarcastic,1.0
"Centre, Ladakh leaders discuss new land policy",non-sarcastic,0.95
Prime Minister Modi to visit United Kingdom and the Maldives during July 23-26,non-sarcastic,1.0
Modi tweets his thanks before swearing-in ceremony,non-sarcastic,1.0
Central Pay Commission’s terms of reference rigid: AITUC general secretary,non-sarcastic,1.0
Opposition to opt for consensus candidate in V-P election unlike 2022,non-sarcastic,0.95
Lok Sabha passes Manipur Appropriation Bill amid din,non-sarcastic,1.0
"Not intimidated by Substantive Motion, says K.C. Venugopal",non-sarcastic,0.95
"Karnataka Muslim quota: Siddaramaiah government catches BJP napping in House, bolsters pro-minority credentials",non-sarcastic,0.9
Narendra Modi promises special package to Bihar,non-sarcastic,0.95
Siddaramaiah warns top police officials against indiscipline,non-sarcastic,0.95
"WATCH: Who is C.P. Radhakrishnan, the NDA’s vice-presidential candidate?",non-sarcastic,1.0
"UP: Nitish Kumar calls for ‘RSS-free nation, liquor-free society’",non-sarcastic,0.9
"In BJP Gujarat domination, 74% candidates lost deposit, 42 of Cong, 128 of AAP",non-sarcastic,0.95
Anti-Maoist operations: CRPF Inspector dies 20 days after suffering IED injury in Jharkhand,non-sarcastic,1.0
362 border villages to get 4G connectivity by June: Amit Shah,non-sarcastic,1.0
"Uddhav Thackeray says Sharad Pawar wanted to  join NDA, NCP calls it a ‘joke’",non-sarcastic,0.9
DMK warns partymen against having links with Alagiri,non-sarcastic,1.0
"Newsmaker | Congress’s Ludhiana lynchpin, Bharat Bhushan Ashu a controversy magnet",non-sarcastic,0.9
"11 seats behind BJP, Congress may have lost 16 in Haryana to rebels or Independents",non-sarcastic,0.95
"In TMC’s Diamond Harbour bastion, BJP pitches old-timer ‘Bobby da’ against Abhishek Banerjee",non-sarcastic,0.95
Lok Sabha Speaker Birla stresses importance of quality legislative drafting,non-sarcastic,1.0
"Meghnad Desai, eminent Indian-born economist and author, dies at 85",non-sarcastic,1.0
"Congress needs to present a united front, step up heat on unpopular LDF govt in Kerala, says Chennithala",non-sarcastic,0.95
India close to getting indigenous anti-drone solution: Amit Shah,non-sarcastic,0.95
"Protests erupt against labour codes, privatisation push",non-sarcastic,1.0
"BJP fields youth, leaders with clean image for Kashmir polls",non-sarcastic,0.95
Bengaluru civic body files case on complaint of voter survey ‘fraud’,non-sarcastic,0.95
"Supreme Court reverses its judgment, grants custody of ‘anxious’ child to mother",non-sarcastic,0.95
"By the dozen, Cong leaders shift to BJD",non-sarcastic,0.9
The man who could be next Maharashtra BJP chief: Why Ravindra Chavan was appointed party’s working president,non-sarcastic,1.0
"BJP set to unveil new Tamil Nadu chief tomorrow, MLA Nainar Nagendran’s name all but final",non-sarcastic,1.0
"Akhilesh holds meetings, SP seeks to plug the gaps ahead of SIR in Uttar Pradesh",non-sarcastic,0.95
"Non-application of mind, ‘copy-paste’ order led to detention under NSA: Wangchuk in Supreme Court",non-sarcastic,0.9
"Congress calls for more more professional regulation of markets, ‘total overhaul’ of SEBI",non-sarcastic,0.95
DGCA sacks four flight operations inspectors; IndiGo appoints firm for independent review,non-sarcastic,1.0
Need stronger arbitral institutions for infrastructure sector: Supreme Court judge,non-sarcastic,1.0
Watch: Mayawati sacks Akash anand | State of affairs inside BSP party,non-sarcastic,1.0
DRDO successfully tests multi-layered air defence system,non-sarcastic,1.0
"Long way from Delhi, AAP unit in Tamil Nadu makes itself count",non-sarcastic,0.95
"Look into complaints of political parties, EC tells State-level polling officers",non-sarcastic,1.0
Cong issues show-cause notices after leaders file nominations against ally NC’s candidates,non-sarcastic,0.95
Today in Politics: Top RSS body meeting; Parliament adjournments continue,non-sarcastic,0.95
"Why Devendra Fadnavis’s rap on the knuckles for ministers, and why more may follow",non-sarcastic,0.95
"Caste make-up of new Haryana Cabinet: OBCs get lion’s share; Jats, Dalits balance out each other",non-sarcastic,1.0
Opposition walks out in Rajya Sabha over BJP MP’s withdrawal of forensic question,non-sarcastic,1.0
CCMB study reveals microbial diversity in Eastern Ghats lakes,non-sarcastic,1.0
Imphal-bound IndiGo plane returns to Delhi due to technical snag,non-sarcastic,1.0
"Marking four years as DMK chief, CM Stalin grapples with stalled, legacy big-ticket projects",non-sarcastic,0.95
